t,id,output
0, 744, 0.0688501498409697
0, 746, 0.9161544455037445
0, 752, 0.9400056125835321
0, 754, 1.3673597787196332
0, 756, 0.0002500748904959955
0, 758, 0.7587953548320594
0, 760, 0.4773677245100023
0, 764, 0.40405884306471873
0, 770, 0.19210956434191317
0, 772, 1.298693011123882
0, 774, 0.2538350166259743
0, 778, 0.0010630681335966846
0, 784, 0.013602602410731166
0, 788, 0.12698128663747632
0, 790, 0.8847747816561107
0, 792, 1.2409849120420366
0, 794, 0.9749874423161748
0, 800, 1.4136409176525961
0, 802, 1.4138336189568328
0, 804, 1.2205465998289555
0, 808, 0.6717149593882458
0, 812, 1.1846211973724343
0, 816, 0.15740391675277146
0, 820, 0.7778457647880874
0, 822, 0.012559985381604348
0, 824, 0.8502691945513623
0, 828, 0.25540379770733357
0, 830, 0.7999428021761849
0, 836, 0.825504498861361
0, 838, 0.3212326628447659
0, 840, 0.08042626455677448
0, 842, 0.3095604314627918
0, 844, 0.02580007260908444
0, 846, 0.0920391993408989
0, 852, 0.20512152365923061
0, 856, 1.2413655805274417
0, 860, 1.3582603261192219
0, 862, 1.566684177472722
0, 868, 1.160474871737882
0, 876, 0.8204882305463042
0, 882, 1.0120339299663028
0, 884, 0.22484388656870188
0, 886, 0.06885880666964359
0, 888, 0.8749218529539666
0, 890, 1.2220119017218027
0, 892, 1.0701378688010252
0, 896, 0.5829983131164627
0, 900, 1.363173916038968
0, 902, 0.14159325969095166
0, 904, 1.2507091234236576
0, 906, 0.6722562038894387
0, 912, 0.0024891728132943277
0, 914, 1.4318092546283259
0, 916, 0.37054301112766835
0, 920, 0.009589492356196171
0, 926, 0.7381699387175751
0, 934, 1.2523080170821874
0, 936, 0.2630280093018897
0, 938, 0.7097475453475117
0, 940, 1.0684475959210114
0, 942, 0.15222409715977728
0, 950, 0.720041878908737
0, 952, 0.6415716442539549
0, 964, 0.44026844172610125
0, 972, 0.17861395525923865
0, 974, 0.08673200786469176
0, 976, 0.35576221345025594
0, 980, 0.771940144047345
0, 982, 0.04681747424111529
0, 986, 0.05996121786412495
0, 988, 0.33179031849419877
0, 994, 0.9679512056516353
0, 1001, 0.8257836848638924
0, 1002, 0.9131634094771814
0, 1003, 1.365436374605778
0, 1004, 0.09811363289408477
0, 1005, 0.005446750666076202
0, 1006, 0.676116360178062
0, 1007, 1.1636731597236043
0, 1008, 0.054074110127465005
0, 1009, 0.06537125341535835
0, 1010, 1.1550297474201758
0, 1011, 0.8494842991201207
0, 1012, 0.721871500807796
0, 1013, 1.3270849529356148
0, 1014, 0.7523024844517963
0, 1015, 0.3143365624871488
0, 1016, 1.3086254115591718
0, 1017, 0.06552088510185146
0, 1018, 0.14714883612012752
0, 1019, 0.5615828455750749
0, 1020, 0.3938791949946049
0, 1021, 0.08185114737771654
0, 1022, 1.0726581145490504
0, 1023, 0.485407673367465
0, 1024, 0.1830873395924605
0, 1025, 1.2206707823415202
0, 1026, 0.6863932747955894
0, 1027, 0.6705280751745181
0, 1028, 0.7597191677846138
0, 1029, 1.2855492572878398
0, 1030, 0.5832565888689496
0, 1031, 0.0007910422295397934
0, 1032, 1.087095497372599
0, 1033, 0.685419418978131
0, 1034, 0.9444469243657904
0, 1035, 0.30226059538890926
0, 1036, 0.9605138925497229
0, 1037, 0.07389095878823476
0, 1038, 0.7037963200739579
0, 1039, 0.7473101911021802
0, 1040, 0.28574912368377364
0, 1041, 1.2025183441633538
0, 1042, 0.4620560672171467
0, 1043, 0.4147219820108914
0, 1044, 0.010393820297427967
0, 1045, 1.1200515619419211
0, 1046, 0.27416790442245104
0, 1047, 1.4388410088044377
0, 1048, 0.6304428699994192
0, 1049, 0.024467081343043245
0, 1050, 1.4424011734588458
0, 1051, 1.3879535785911241
0, 1052, 1.2347826034806184
0, 1053, 0.30990569343584606
0, 1054, 0.17623683852830713
0, 1055, 1.2173532953925188
0, 1056, 1.1095072477810988
0, 1057, 1.3919505529291962
0, 1058, 1.2075641711748808
0, 1059, 0.9575348406582872
0, 1060, 0.8376028374089524
0, 1061, 0.36564209979677
0, 1062, 0.16050980600358147
0, 1063, 1.3882052000342235
0, 1064, 1.1033953683916113
0, 1065, 0.5600944837370432
0, 1066, 0.3516954492263553
0, 1067, 0.02028911239991464
0, 1068, 0.4036585499155718
0, 1069, 1.3839961224134645
0, 1070, 1.3288295275174369
0, 1071, 0.36768172396675575
0, 1072, 0.7433013382741827
0, 1073, 0.03984792556081221
0, 1074, 0.48073920874539877
0, 1075, 0.5602829403661079
0, 1076, 1.2489931722008172
0, 1077, 0.7287198265175301
0, 1078, 0.15237719593837445
0, 1079, 0.5569287118052663
0, 1080, 0.5874529733843094
0, 1081, 0.23563913179085544
0, 1082, 0.6126818600051952
0, 1083, 1.0042529966716138
0, 1084, 0.2052139252035459
0, 1085, 0.9034191533411765
0, 1086, 0.0019776375318612412
0, 1087, 1.6642520047576665
0, 1088, 0.9795601409577314
0, 1089, 0.1878151184504573
0, 1090, 0.10483986243854916
0, 1091, 0.9509892250631048
0, 1092, 0.24635303561830282
0, 1093, 0.35597012532088523
0, 1094, 1.3891969068968435
0, 1095, 0.4304827908183971
0, 1096, 0.16037707275448296
0, 1097, 0.8777319323841773
0, 1098, 1.1109244696911436
0, 1099, 0.44592822802989973
0, 1100, 1.181438651711339
0, 1101, 1.1962070090193802
0, 1102, 0.0006568246059334536
0, 1103, 0.4197383567506033
0, 1104, 0.8955594808471636
0, 1105, 1.1257711313683894
0, 1106, 0.5562169984885396
0, 1107, 1.247898412107757
0, 1108, 1.0035093240977944
0, 1109, 1.2203184565042464
0, 1110, 0.9504633644295413
0, 1111, 0.033164237596956074
0, 1112, 0.5566098436763107
0, 1113, 0.8556932699398959
0, 1114, 0.5280845201518916
0, 1115, 0.33858868819355165
0, 1116, 0.5747851098318504
0, 1117, 0.6864372042119689
0, 1118, 0.7630595042634584
0, 1119, 1.0047986670642033
0, 1120, 1.125274064202669
0, 1121, 0.8400504316505993
0, 1122, 1.1141272537365732
0, 1123, 0.21248939748160853
0, 1124, 1.3285852201493795
0, 1125, 0.3269601102049776
0, 1126, 0.045200907722458966
0, 1127, 1.132766070806261
0, 1128, 1.0862677961158498
0, 1129, 0.18081593407899363
0, 1130, 0.5415786135254546
0, 1131, 0.5737407256576356
0, 1132, 0.5175585903990148
0, 1133, 0.9185035641850888
0, 1134, 0.3268661196916033
0, 1135, 1.329968349449761
0, 1136, 0.6020282879482948
0, 1137, 0.6775794464970565
0, 1138, 0.32686356051668736
0, 1139, 0.785823728327013
0, 1140, 0.4164535577657269
0, 1141, 1.2429753213739698
0, 1142, 0.4099502670597869
0, 1143, 1.1619781809918757
0, 1144, 0.8228792402045879
0, 1145, 1.18824939539803
0, 1146, 0.6166790452775887
0, 1147, 0.18001552794649947
0, 1148, 1.4357686711869884
0, 1149, 0.41540903584019806
0, 1150, 0.3860445585919554
0, 1151, 0.27499151703428015
0, 1152, 1.1880908847482008
0, 1153, 1.3541663269457123
0, 1154, 0.9249284627642049
0, 1155, 0.339412718958523
0, 1156, 0.3695707899932369
0, 1157, 1.0151901886950858
0, 1158, 0.10678587016728874
0, 1159, 0.12366988287147318
0, 1160, 1.4536586717770084
0, 1161, 0.3727821745926334
0, 1162, 1.2499593969571265
0, 1163, 0.9985064695305728
0, 1164, 1.2102432091796473
0, 1165, 1.3079285545418275
0, 1166, 0.7118256329885011
0, 1167, 0.22728030784036118
0, 1168, 0.0928905743010228
0, 1169, 0.9802124226394529
0, 1170, 1.2394182517589878
0, 1171, 0.7567233562879292
0, 1172, 0.3354772822483978
0, 1173, 1.2614269093577224
0, 1174, 0.42146657640548335
0, 1175, 0.005259868783784951
0, 1176, 0.6615494271873859
0, 1177, 0.03234633686854915
0, 1178, 0.33580773227469607
0, 1179, 1.0578118728464065
0, 1180, 0.5427974271726224
0, 1181, 0.6975439263644294
0, 1182, 0.6482143390398621
0, 1183, 0.6517420847807993
0, 1184, 0.6095587814033969
0, 1185, 1.2949134391802852
0, 1186, 0.44093035402356545
0, 1187, 0.15345427120693184
0, 1188, 0.6376395044698722
0, 1189, 0.8465760869857653
0, 1190, 0.10519125425911191
0, 1191, 0.8489742969803897
0, 1192, 0.00928080863546266
0, 1193, 0.4344784705909125
0, 1194, 0.8045393879207456
0, 1195, 0.04933818003854082
0, 1196, 0.051631434577452756
0, 1197, 1.1365290335788987
0, 1198, 1.1596677671742075
0, 1199, 1.4276801864116477
0, 1200, 1.0686917568171108
0, 1201, 0.5604903612955137
0, 1202, 0.3141960314144896
0, 1203, 0.3126421490554122
0, 1204, 1.3641395388489017
0, 1205, 0.23568476225307128
0, 1206, 0.19182119675237694
0, 1207, 0.5237372236524491
0, 1208, 1.0508127069887943
0, 1209, 0.7244692530972755
0, 1210, 0.8612557551718887
0, 1211, 0.315061329924465
0, 1212, 0.6389478372378053
0, 1213, 0.8445381867691767
0, 1214, 1.20996396240536
0, 1215, 0.023698565361822247
0, 1216, 0.09206005942503931
0, 1217, 0.33307733451991706
0, 1218, 0.17466255589934634
0, 1219, 1.0741182288292495
0, 1220, 0.30017850233271226
0, 1221, 0.12223297207435713
0, 1222, 0.9714311170086475
0, 1223, 1.435558057680166
0, 1224, 0.3088537538426724
0, 1225, 0.4382715623263129
0, 1226, 0.867247046017461
0, 1227, 0.1244689943632272
0, 1228, 0.40720107509927306
0, 1229, 0.9235381918387784
0, 1230, 0.9388300332678439
0, 1231, 0.002465168486392326
0, 1232, 0.5154718671175229
0, 1233, 0.04627070130010817
0, 1234, 0.03591590553557552
0, 1235, 1.1180117893871895
0, 1236, 0.5182159724284726
0, 1237, 0.1960356239969377
0, 1238, 0.36879153970901707
0, 1239, 1.4271576960453487
0, 1240, 0.8270645901559109
0, 1241, 0.4664055065956765
0, 1242, 1.357249167414719
0, 1243, 0.595355713175586
0, 1244, 1.22834262678923
0, 1245, 0.9569836142624044
0, 1246, 0.39841522785288586
0, 1247, 0.26515182052095637
1, 2, 0.6235858613002139
1, 18, 1.7434877390251762
1, 30, 0.026210358161991538
1, 34, 0.08266903029848817
1, 36, 1.3335969331167101
1, 48, 2.7871829168994275
1, 58, 0.691273184352178
1, 66, 0.23816190574528742
1, 74, 0.03829338007162752
1, 80, 6.114034806404108
1, 90, 0.7692504279396593
1, 110, 1.176632160693308e-07
1, 120, 1.8126455825898845e-06
1, 124, 0.036508106525237345
1, 136, 2.2344710450403293
1, 138, 8.718543422770587e-07
1, 148, 1.8208293722657475e-06
1, 152, 1.1820231625480964
1, 174, 0.6299897400405294
1, 178, 2.3153218353279955e-06
1, 188, 0.2693275926925989
1, 190, 0.0001878434542881669
1, 200, 0.10440123411942895
1, 218, 0.7753065042686875
1, 234, 0.21349737546160832
1, 236, 0.19250119213301464
1, 258, 0.5804067486203758
1, 260, 1.3933005233080302
1, 262, 0.14173191388388579
1, 280, 0.08748933500316451
1, 290, 1.1612759082377344
1, 292, 0.4695153311273736
1, 296, 0.738989570806598
1, 298, 0.0723174722829895
1, 308, 0.7483875309413737
1, 314, 2.136947500581374e-06
1, 318, 2.6959945256937137e-06
1, 322, 2.123000031738923
1, 328, 4.367801847445974
1, 336, 0.3807307796301393
1, 340, 4.72081737410908
1, 364, 0.48489126056173704
1, 386, 0.34864012788903376
1, 398, 0.8259579990051452
1, 402, 1.0526581438367517
1, 408, 1.9558571224546082
1, 410, 1.3423237781131703
1, 414, 0.2666232132513278
1, 428, 0.5745325821390322
1, 434, 1.425291395651331e-06
1, 438, 1.0329048962099614
1, 440, 0.41451214350184756
1, 444, 0.6819267011316368
1, 456, 0.7758613021315145
1, 458, 1.1349275293912298
1, 462, 0.7262913937915989
1, 464, 2.9757547602635706
1, 470, 1.381307412630662
1, 512, 4.312973090126784
1, 514, 0.19390652076914347
1, 522, 2.9698996961516865e-06
1, 532, 0.034327498717560384
1, 536, 3.512329259847978
1, 548, 3.3055467677010386e-06
1, 550, 1.3513913547130132
1, 554, 0.3394760601767357
1, 568, 0.4084928169850346
1, 572, 2.296966631930165
1, 580, 0.841059034179853
1, 582, 1.3003308237410998
1, 602, 2.2612995168358023
1, 604, 2.049944217403729
1, 614, 1.1132749725661283e-06
1, 618, 0.5533977050210804
1, 626, 1.7586436371831861e-06
1, 634, 0.5752997934892983
1, 638, 1.1792421773098107
1, 648, 0.2686047147048472
1, 650, 11.074674426599179
1, 670, 1.2406550444904194
1, 688, 3.2738224669597074
1, 692, 6.023546237348401
1, 704, 0.05961735755823515
1, 712, 1.1514787512666862
1, 722, 0.6073225638041132
1, 726, 0.7145803341885598
1, 746, 3.255649964337589
1, 752, 0.6722687625672624
1, 754, 3.2166708777846864
1, 756, 0.0002500748904959955
1, 760, 1.523077770746779
1, 764, 1.3648950241190703
1, 772, 1.298722312149949
1, 790, 1.1104268365412913
1, 792, 0.6492643895813249
1, 794, 0.9749874423161748
1, 800, 1.257730865375543
1, 802, 11.64779705993321
1, 804, 1.1002413920292256
1, 808, 0.6423660903026249
1, 812, 2.9805309589762596e-06
1, 824, 1.3580414349514736
1, 828, 0.25540379770733357
1, 830, 1.4869217924113e-06
1, 842, 0.20290924467331867
1, 856, 0.3922323765700924
1, 860, 1.358284324738842
1, 862, 1.9757780272941927
1, 868, 0.9705194799776818
1, 876, 0.2996310055728645
1, 882, 7.153975394871406
1, 888, 1.7393907783416729
1, 890, 3.4640688833835758
1, 892, 0.6297120786910199
1, 900, 1.3886527926561154
1, 914, 5.570490404701562
1, 926, 2.813329303438603e-06
1, 940, 1.7553951647752408
1, 950, 3.555746716251439
1, 964, 2.8735368786989778e-06
1, 976, 0.35576221345025594
1, 980, 0.034073939045039386
1, 994, 1.3643949325216362
1, 1001, 2.01365710743923e-06
1, 1003, 1.9220869505065477
1, 1007, 10.28826900554989
1, 1010, 4.087333599237127e-06
1, 1011, 1.0584120914077536e-06
1, 1012, 3.8231885306085474
1, 1013, 0.1680964819402968
1, 1016, 2.8710780774729603
1, 1022, 0.7031608363425421
1, 1025, 0.6902402732402511
1, 1026, 0.985700586201343
1, 1027, 2.2677064182075486e-06
1, 1029, 3.038006043342479
1, 1032, 0.7914943059236698
1, 1034, 0.584900270564468
1, 1036, 0.48545815245532475
1, 1041, 0.09126216512998422
1, 1045, 0.43886777366889557
1, 1046, 0.7259757654563218
1, 1047, 1.8516794046901446
1, 1048, 3.152553914971802e-06
1, 1050, 2.910204953820177
1, 1051, 2.8454159056453534
1, 1052, 2.565983432572676e-06
1, 1053, 2.8937945422656643e-06
1, 1055, 1.6794587775615621
1, 1056, 0.4742674322472932
1, 1057, 2.724047041119393
1, 1058, 1.207575487607326
1, 1059, 1.2213986501215999
1, 1063, 2.7432926668437276
1, 1064, 1.7440012117467831
1, 1068, 1.70473451652952e-06
1, 1069, 24.608373387908472
1, 1070, 3.4172138580536604
1, 1072, 7.547094956367817e-07
1, 1076, 2.220405149438694
1, 1079, 0.032526424018847686
1, 1080, 0.9542850047384503
1, 1083, 0.008378295352308475
1, 1084, 0.7982732514270556
1, 1085, 0.9436200637349892
1, 1087, 3.3945047949770553
1, 1094, 1.3891969068968435
1, 1095, 0.17844193309762515
1, 1098, 1.1038615428154084
1, 1100, 1.8610072057780263e-06
1, 1101, 0.6131283541305037
1, 1105, 6.792951151717871
1, 1107, 2.4164538693260194
1, 1108, 1.473935045276654e-06
1, 1109, 1.394413874906353
1, 1113, 2.8853069621750412e-06
1, 1114, 1.2453136668648132e-06
1, 1119, 4.022640574319809
1, 1120, 3.72217622179373
1, 1121, 0.452646169527439
1, 1122, 0.06501797148873861
1, 1124, 1.541177108784931
1, 1127, 0.46272612912135413
1, 1128, 2.4775631502746114
1, 1135, 2.3207619788225444
1, 1136, 2.7460435698707617e-06
1, 1137, 1.4168631366132796e-06
1, 1139, 0.785823728327013
1, 1140, 2.1151193586716377
1, 1141, 0.9803692232128618
1, 1142, 0.4841679713750865
1, 1143, 0.6710837157639877
1, 1145, 0.051811992094114204
1, 1146, 2.280872434643214e-06
1, 1148, 0.8902431158959071
1, 1152, 0.686566490627987
1, 1153, 1.3541796455607622
1, 1154, 0.9271983510398571
1, 1157, 2.511426148022792e-06
1, 1159, 1.646539544384677e-06
1, 1160, 4.588002923394618e-06
1, 1161, 1.8444331096162063e-06
1, 1162, 0.09701990708016156
1, 1163, 3.9366099070619622
1, 1164, 0.6998639488483407
1, 1165, 2.3727444182290777e-06
1, 1166, 0.05964580815019121
1, 1169, 1.08361244109647
1, 1170, 0.2538342404437953
1, 1173, 1.145047577683476e-06
1, 1180, 2.239621295634469e-06
1, 1182, 2.1822705830678274e-06
1, 1183, 0.6516986947967054
1, 1185, 2.8484879865772275
1, 1189, 0.8283521593752526
1, 1191, 1.168727930655621e-06
1, 1197, 2.472094295527709
1, 1198, 1.29217547915282
1, 1199, 2.6865257335063726
1, 1200, 1.5172690751661548
1, 1204, 8.757104687052315
1, 1207, 1.874905918643513e-06
1, 1209, 1.587370256117743
1, 1210, 0.12302089358179844
1, 1213, 2.675416064639043e-06
1, 1214, 0.3959625061307891
1, 1218, 4.6059946291203064e-07
1, 1219, 5.67189135557589
1, 1222, 0.9714311170086475
1, 1223, 1.643844336435802
1, 1226, 1.2030148606743107e-06
1, 1228, 0.059495470048045465
1, 1229, 1.4051308780616535e-06
1, 1235, 4.632866982046049
1, 1236, 0.305338320480331
1, 1239, 0.9776599440006345
1, 1240, 0.7758127077255539
1, 1241, 0.2683301943236911
1, 1242, 0.5845420051398453
1, 1244, 0.8553858896055834
1, 1245, 0.5546935373796881
1, 1246, 0.26939359740103996
1, 1248, 1.5239273022294202
1, 1249, 1.4057150745227556
1, 1250, 0.9055353728655138
1, 1251, 1.1080784873363685
1, 1252, 1.1316188756641985
1, 1253, 0.8501889237751499
1, 1254, 0.4818612597966896
1, 1255, 0.3798083889378253
1, 1256, 1.33772045563271
1, 1257, 1.3128411226215226
1, 1258, 1.267417203768903
1, 1259, 0.6506685999983213
1, 1260, 0.6448262772299311
1, 1261, 0.6557581538997601
1, 1262, 0.7682175314905357
2, 2, 0.39605897495698483
2, 18, 0.8153462770464546
2, 48, 0.9921493668946586
2, 58, 1.3528324117307446e-06
2, 80, 11.773695751363968
2, 136, 9.80958586868952
2, 152, 2.945611049849087e-06
2, 174, 0.22502046672377995
2, 218, 1.1007550049092647
2, 258, 0.21938605495714714
2, 260, 0.7375395167131723
2, 290, 0.9888290245308047
2, 296, 0.3575894138228779
2, 322, 5.500711183693323
2, 328, 2.4810137796853553
2, 340, 2.536437598796276
2, 408, 0.8510502380304489
2, 410, 0.4079812255476203
2, 464, 5.770713805094145e-06
2, 470, 1.5081768455095936e-06
2, 512, 5.867727083802727
2, 536, 7.168446261711795
2, 550, 5.418404787304364
2, 572, 1.4280132203501996
2, 602, 2.6932505503844597
2, 604, 0.6157376584847951
2, 650, 14.89534973372163
2, 670, 0.8827904735422549
2, 688, 2.387946349339138
2, 692, 10.602369836435221
2, 712, 0.8269930070587458
2, 746, 3.143313750041872
2, 752, 2.028185645737346e-06
2, 754, 5.849605753547331
2, 756, 0.0002500748904959955
2, 760, 7.876112676909038e-06
2, 764, 2.726452850156288e-06
2, 772, 1.4796615980419519
2, 802, 17.259078484951004
2, 808, 4.82200056662746e-07
2, 824, 2.6296104425978182e-06
2, 828, 0.25540379770733357
2, 856, 0.1896600565578198
2, 860, 4.474606524218423e-06
2, 862, 2.902030928247259e-06
2, 882, 15.676722103090203
2, 888, 0.27292941520480063
2, 890, 4.368781329622433
2, 900, 1.7545847506255245
2, 914, 9.116120692827597
2, 940, 4.692571791444928e-06
2, 950, 0.21338486380640942
2, 1003, 1.1622576694827957
2, 1007, 2.990372639541235
2, 1012, 3.6718933268229867
2, 1016, 0.8043948700825765
2, 1025, 2.8508015340693023e-06
2, 1026, 1.8489811385625904e-06
2, 1029, 1.9564607393539521
2, 1036, 0.05917414990167508
2, 1046, 0.871822822319086
2, 1047, 1.3346295454582762
2, 1050, 1.3112328029682363
2, 1051, 3.372035290331228
2, 1055, 9.463186114981274e-07
2, 1057, 11.701000350214596
2, 1058, 0.6843317815669892
2, 1059, 2.524579915514266e-06
2, 1063, 1.060122937663696
2, 1064, 3.961324446348397e-07
2, 1069, 136.20555443939588
2, 1070, 7.785976665106439
2, 1076, 1.228806886915898
2, 1080, 0.18929519304198072
2, 1087, 16.333060653980684
2, 1105, 8.039652659931965
2, 1107, 2.107764053582328
2, 1119, 7.773159065579398
2, 1120, 4.182943669467223
2, 1124, 8.985110121383721
2, 1135, 0.09036360374679082
2, 1140, 0.5125540014821317
2, 1152, 8.827471053963654e-07
2, 1163, 1.3881927316344436
2, 1169, 0.7855367601171828
2, 1170, 9.496257472266942e-08
2, 1180, 0.19429392279643698
2, 1185, 2.596312424922966
2, 1189, 4.898816642497783e-06
2, 1197, 0.25637717165354107
2, 1199, 2.569659101222542
2, 1200, 0.911698440454553
2, 1204, 21.029655468683806
2, 1209, 3.2332682299217193
2, 1214, 0.1667769002335805
2, 1219, 6.389514282436927
2, 1222, 0.9714311170086475
2, 1223, 0.16629516939931266
2, 1235, 0.6068265418704464
2, 1239, 6.8729819012293225
2, 1244, 0.6986629113349682
2, 1245, 0.251943363838477
2, 1249, 1.4057150745227556
2, 1251, 1.1080901452917074
2, 1252, 1.1316188756641985
2, 1254, 0.4818612597966896
2, 1255, 0.3798154489371819
2, 1257, 1.312852865249123
2, 1259, 0.6506685999983213
2, 1260, 0.6448262772299311
2, 1261, 0.655768367413359
2, 1262, 0.7682175314905357
2, 1263, 1.4535171889622491
2, 1264, 1.0520423415923514
2, 1265, 1.205728167086355
2, 1266, 0.5462747735453561
2, 1267, 0.9195970583723883
2, 1268, 1.05400104050926
2, 1269, 0.47707996864993607
2, 1270, 1.2417646091405223
2, 1271, 0.3854864625312158
2, 1272, 1.4871615845939028
2, 1273, 1.1521768817283013
2, 1274, 0.8110497844888858
2, 1275, 1.4124034356950903
2, 1276, 1.2997999067268078
2, 1277, 0.5037013787798114
2, 1278, 1.351908309897049
2, 1279, 0.9319524733834115
2, 1280, 1.2647219023200542
2, 1281, 1.5144748337278418
2, 1282, 1.3517084446436254
2, 1283, 1.2273324910277972
2, 1284, 1.430047755730706
3, 80, 13.65165053282371
3, 136, 5.126792043946472e-06
3, 296, 0.24028141575243897
3, 340, 1.2133466359777982
3, 512, 2.5784436847372563
3, 536, 3.686050901976824
3, 550, 6.972178826514563e-06
3, 602, 1.2616678564204746e-06
3, 650, 31.144282702708004
3, 692, 6.785942361431731
3, 754, 12.719507393047875
3, 756, 0.0002500748904959955
3, 772, 1.0618613706043478
3, 802, 49.26779832105026
