t,id,age,number_employees,total_effort,output
167, 12, 168,8,1.738611651944602,3.643654048769804
167, 353, 1,1,0.9888652998085701,1.4126670780611374
167, 354, 1,1,0.8954196773832123,1.0958616539948958
168, 12, 169,7,1.8802763571691732,4.158711153143641
168, 355, 1,1,0.7370986424254088,0.8232205451645918
168, 356, 1,1,0.812261160623668,0.857175793875787
168, 357, 1,1,0.9990409772536845,1.239513375548838
169, 12, 170,8,1.97074451441499,4.502680531875584
169, 358, 1,1,0.989442768104628,1.2115630903170844
169, 359, 1,1,0.9031095757755453,1.0551401890662937
170, 12, 171,8,2.203850122477008,5.442012181892623
170, 360, 1,1,0.7853143453691356,0.9111808455578678
170, 361, 1,1,0.9990476022703257,1.2824093124639502
171, 12, 172,8,1.8196820032449694,3.934862123974074
171, 362, 1,1,0.9874776656924644,1.236822088560557
171, 363, 1,1,0.8910664317226547,1.225726746626268
172, 12, 173,8,2.4147729044942556,6.356506917907383
172, 364, 1,1,0.7367901647631196,0.8522917636322931
172, 365, 1,1,0.9991161502529203,1.2157183664046496
173, 12, 174,8,1.6876679805460957,3.465554888611435
173, 366, 1,1,0.9870415904150424,1.1116412692643827
173, 367, 1,1,0.8928097226195507,1.0364895964497398
174, 12, 175,8,2.306313405509455,5.8786924975937485
174, 368, 1,1,0.8056264164598278,1.08078777276167
174, 369, 1,1,0.9991057353704694,1.3022205400513116
175, 12, 176,8,1.7662127866006347,3.7417286354860946
175, 370, 1,1,0.9880390028448374,0.944215381200184
175, 371, 1,1,0.8903992549698111,1.0167461706030494
176, 12, 177,9,2.860565647113279,8.485155293592062
176, 372, 1,1,0.998996530016114,1.1620476358553167
177, 12, 178,9,2.2857102351810354,5.78973175135898
177, 373, 1,1,0.9886973047618498,1.4502876880738536
178, 12, 179,9,2.4606326323376404,6.563318196124765
178, 374, 1,1,0.9992028463232546,1.3171123838817222
179, 12, 180,8,1.7046483483758625,3.52449652213229
179, 375, 1,1,0.98636540866258,1.2125255011956682
179, 376, 1,1,0.9055884177822557,0.9548355685545956
180, 12, 181,8,2.3040772627955652,5.869009243094553
180, 377, 1,1,0.7874880128266127,1.023576842256198
180, 378, 1,1,0.9990111326521306,1.1266663415579807
181, 12, 182,8,1.767104967051951,3.7449172748452986
181, 379, 1,1,0.9880603553668942,1.0829290881052127
181, 380, 1,1,0.899313165839226,0.8872671342629614
182, 12, 183,9,2.859892846052982,8.481746369724505
182, 381, 1,1,0.9991349448434301,1.357984768615162
183, 12, 184,8,1.5918683148247488,3.1409749445264707
183, 382, 1,1,0.9877161255685163,1.3136559586958676
183, 383, 1,1,0.9024438407584031,1.2928097084307533
184, 12, 185,7,1.9272511923434847,4.335861843988074
184, 384, 1,1,0.7229509042987684,0.806742317057079
184, 385, 1,1,0.8099975678624332,1.0069464254363383
184, 386, 1,1,0.999136431061162,1.2450337864221988
185, 12, 186,9,2.732017198865454,7.844506662252768
185, 387, 1,1,0.9895095832708865,1.2498758087815462
186, 12, 187,8,1.5642254938127391,3.049847983225384
186, 388, 1,1,0.9990683415440362,1.2684039887131262
186, 389, 1,1,0.9002658113321942,1.3783453827947554
187, 12, 188,8,2.4062002778519624,6.318161372865353
187, 390, 1,1,0.8199618207202553,0.9110471701789022
187, 391, 1,1,0.9894387667493579,1.1201988488197068
188, 12, 189,8,1.6784722746895717,3.433811618291979
188, 392, 1,1,0.9991467889063174,1.4118045569455535
188, 393, 1,1,0.9085149752014121,0.9744911588327563
189, 12, 190,8,2.3681192261827673,6.149023124673978
189, 394, 1,1,0.8230580359322744,1.0360904915878395
189, 395, 1,1,0.988038027192064,1.3966933478515358
190, 12, 191,8,1.6978821468205858,3.5009592918908803
190, 396, 1,1,0.9991679095578472,1.4375592563174342
190, 397, 1,1,0.8876162129507208,1.0485924853292299
191, 12, 192,7,1.9214028457071357,4.3136353129449505
191, 398, 1,1,0.7481963096099532,0.7666438313016013
191, 399, 1,1,0.8034303085589241,0.848803975838774
191, 400, 1,1,0.9898707472690703,1.19009179496335
192, 12, 193,8,1.9158811007370953,4.292694685466586
192, 401, 1,1,0.9991739893966599,1.377305373446668
192, 402, 1,1,0.9031784506353939,0.9836904162802821
193, 12, 194,8,2.425035962545932,6.402544029431042
193, 403, 1,1,0.7525303994307279,0.9875899934780696
193, 404, 1,1,0.9892039926414005,1.2132563043130533
194, 12, 195,8,1.6453081338225335,3.3203632636829514
194, 405, 1,1,0.9990502090359246,1.5599189709566255
194, 406, 1,1,0.8963403021440716,1.2098170376586224
195, 12, 196,7,1.9344120260838713,4.363142673264382
195, 407, 1,1,0.7565529167731166,0.9950542532727471
195, 408, 1,1,0.8034349962818562,1.217093043009018
195, 409, 1,1,0.9868665654264984,1.5375326104668021
196, 12, 197,8,1.9089117288112227,4.266326060648899
196, 410, 1,1,0.9991246326935342,1.1353604529884787
196, 411, 1,1,0.9038379691334262,0.9093562897203775
197, 12, 198,7,1.8769484094814302,4.146280333899141
197, 412, 1,1,0.7454860209448811,0.9993337605746891
197, 413, 1,1,0.8079462789376286,0.8005585909253057
197, 414, 1,1,0.9879506413116039,1.2831409513539687
198, 12, 199,8,1.9406133473103218,4.386826873435001
198, 415, 1,1,0.999022669123574,1.0814253756611438
198, 416, 1,1,0.9045236265238218,1.209357945089772
199, 12, 200,8,2.2511609733381444,5.641855582241679
199, 417, 1,1,0.8096921372996125,0.9945411680174975
199, 418, 1,1,0.9887001469920019,0.8692783791005428
200, 12, 201,9,2.5092036359461223,6.7854324040256895
200, 419, 1,1,0.9989644786571635,1.4302296867003035
201, 12, 202,8,1.684876358846231,3.45590518022786
201, 420, 1,1,0.9887397503426962,1.4276797077920804
201, 421, 1,1,0.8887332866113873,1.1387795341186988
202, 12, 203,8,2.3167793573629645,5.924104132294563
202, 422, 1,1,0.8312080538049047,0.7922674476114201
202, 423, 1,1,0.9990215430125399,1.0091063846991712
203, 12, 204,8,1.7609539961837553,3.7229572785986145
203, 424, 1,1,0.9889219593610679,1.437888723771446
203, 425, 1,1,0.8844207970383364,1.2779850209232024
204, 12, 205,8,2.297987579973705,5.842673402651932
204, 426, 1,1,0.7999028772975952,0.9029117436942764
204, 427, 1,1,0.9992152453998726,0.9998900870855955
205, 12, 206,8,1.7712018739960662,3.7595743881325476
205, 428, 1,1,0.987017333555246,1.3317268584867048
205, 429, 1,1,0.8847645844488109,1.251226578702316
206, 12, 207,7,1.8695821972022038,4.118821821918742
206, 430, 1,1,0.7512521135881757,0.8933742978945886
206, 431, 1,1,0.7968702756483748,0.8258382209305688
206, 432, 1,1,0.999230998437071,1.3113161251125227
207, 12, 208,8,1.97616231561146,4.523648172281116
207, 433, 1,1,0.9888166727592869,1.4607636848037187
207, 434, 1,1,0.9033829247983826,0.9993529205993321
208, 12, 209,9,2.7425328140832343,7.896104689524064
208, 435, 1,1,0.9990413108578547,1.298338987340264
209, 12, 210,9,2.3283557438469122,5.974507537424499
209, 436, 1,1,0.9899260096968655,1.01790859376553
210, 12, 211,8,1.7015019231114865,3.513542878030553
210, 437, 1,1,0.999134188740082,1.1286363607294387
210, 438, 1,1,0.9010644507928747,1.1605821508227878
211, 12, 212,8,2.336367578632396,6.009497605243387
211, 439, 1,1,0.80426569954538,0.872288775629533
211, 440, 1,1,0.9897400021896513,1.1809586500752103
212, 12, 213,9,2.4577218512877836,6.550107613986583
212, 441, 1,1,0.9990101886885977,1.6083214121558367
213, 12, 214,8,1.7009757867993582,3.5117126553864297
213, 442, 1,1,0.9884166780999365,1.1864385904627675
213, 443, 1,1,0.88357638956259,1.1602200079919973
214, 12, 215,8,2.308759406959043,5.889292311918263
214, 444, 1,1,0.7882000847335325,1.049382392542202
214, 445, 1,1,0.999172990771077,1.497345694341852
215, 12, 216,8,1.764852401757104,3.736868864741645
215, 446, 1,1,0.9902659462118367,1.0753429901241278
215, 447, 1,1,0.902701139722783,0.9186342886239335
216, 12, 217,8,2.2961434133406544,5.834707971892309
216, 448, 1,1,0.8129129169334028,0.8256027788404637
216, 449, 1,1,0.9992336681967389,1.1252307637825032
217, 12, 218,8,1.7721186655021688,3.762857639816021
217, 450, 1,1,0.9901105850319694,0.9144331049694567
217, 451, 1,1,0.8830197746882025,1.1038077556933519
218, 12, 219,8,2.292840521667704,5.820453523838281
218, 452, 1,1,0.7904025087284716,1.1005097889604016
218, 453, 1,1,0.9991944255695026,1.282556036232304
219, 12, 220,8,1.7737745361557147,3.7687908014464324
219, 454, 1,1,0.9880317164023432,1.3008066451462814
219, 455, 1,1,0.9010657578207455,1.264503109973349
220, 12, 221,8,2.2920710055544156,5.817134623503218
220, 456, 1,1,0.8163859065612823,0.9725140625171347
220, 457, 1,1,0.9991463745392279,1.2761971359721191
221, 12, 222,8,1.7741601816064716,3.7701731811699917
221, 458, 1,1,0.9886958936660672,1.3612487153816955
221, 459, 1,1,0.9033139993939372,0.9428012670310139
222, 12, 223,7,1.8686732216421087,4.1154388817774485
222, 460, 1,1,0.7515821287621727,1.0109194303212963
222, 461, 1,1,0.8250579352253333,0.7905869594313575
222, 462, 1,1,0.999165364242751,1.1228780694315224
223, 12, 224,8,1.976628674389813,4.525454984719823
223, 463, 1,1,0.9889551280477149,1.3418947342426288
223, 464, 1,1,0.9131210302869234,0.8501904145664985
224, 12, 225,8,2.2010628619128187,5.430334643760698
224, 465, 1,1,0.8075309770163488,1.0455309540638138
224, 466, 1,1,0.9991103094948187,1.0294299561072615
225, 12, 226,8,1.8210619176330947,3.9399011100892647
225, 467, 1,1,0.9871150610747499,1.631342276758696
225, 468, 1,1,0.8972906283045108,1.130668384340862
226, 12, 227,8,2.2705337516247903,5.724573028556748
226, 469, 1,1,0.8080907159680796,0.8275125192879063
226, 470, 1,1,0.9991704712322448,1.1761747116128904
227, 12, 228,8,1.7850629668969435,3.8093443493082972
227, 471, 1,1,0.9873641834173541,1.4880413623474291
227, 472, 1,1,0.9017822703600421,1.2030239144375845
228, 12, 229,8,2.286863823446598,5.794697432602998
228, 473, 1,1,0.7981104145817669,0.8631194236928662
228, 474, 1,1,0.9990511780506033,1.2497573692329782
229, 12, 230,8,1.776779648238029,3.779568593822715
229, 475, 1,1,0.9901736044946515,0.9217735636059694
229, 476, 1,1,0.9048940445153393,1.1508947786720503
230, 12, 231,8,2.2906791275795024,5.811133546933378
230, 477, 1,1,0.7868347854637452,0.7841707030988138
230, 478, 1,1,0.9991505841242262,1.1818250955571614
231, 12, 232,8,1.7748590070346126,3.772678731228912
231, 479, 1,1,0.9883499032117938,1.320146306325206
231, 480, 1,1,0.892633598721838,0.9565401928180404
232, 12, 233,8,2.2915680410681754,5.814965789050351
232, 481, 1,1,0.8244379681118736,0.9966614585708726
232, 482, 1,1,0.9990830822336755,1.2842706634571626
233, 12, 234,8,1.7744125471154835,3.7710779240579817
233, 483, 1,1,0.9879481844813796,1.2726954753826796
233, 484, 1,1,0.9023945446071794,1.150313941410836
234, 12, 235,7,1.8685969248825915,4.115154981468562
234, 485, 1,1,0.7396652790528956,0.9714936036402826
234, 486, 1,1,0.7990730219058956,0.8747899692777427
234, 487, 1,1,0.9991743442044598,1.0170551123312523
235, 12, 236,8,1.9766679475145659,4.525607154502373
235, 488, 1,1,0.9882490252261502,0.9719414135601964
235, 489, 1,1,0.8954746165098129,1.003531312287312
236, 12, 237,8,2.201044360707813,5.4302571666530115
236, 490, 1,1,0.8276301881705503,0.9335558679047405
236, 491, 1,1,0.9990245974324056,1.2498060429120834
237, 12, 238,8,1.821071083414421,3.9399345896328226
237, 492, 1,1,0.9874520029534329,1.2930512445308509
237, 493, 1,1,0.8946033252226311,1.0632416381590253
238, 12, 239,7,1.855762715631239,4.0675175942554365
238, 494, 1,1,0.7606534127671664,0.9467384224640014
238, 495, 1,1,0.7902839146180021,0.8987551491009342
238, 496, 1,1,0.9989682384348799,1.6393623277966294
239, 12, 240,8,1.983407597688959,4.551753242035125
239, 497, 1,1,0.9879575571766367,1.588198307880913
239, 498, 1,1,0.8917951050967908,1.0997643614491381
240, 12, 241,8,2.1978873443405873,5.4170435009300295
240, 499, 1,1,0.7833791861099461,1.1678161209735323
240, 500, 1,1,0.9990606225812807,1.3011546376625933
241, 12, 242,9,2.578276348310514,7.106721950226378
241, 501, 1,1,0.9878318393033723,1.599794206632653
242, 12, 243,8,1.6255530693817302,3.253555986712164
242, 502, 1,1,0.999060680543225,1.2615417403371632
242, 503, 1,1,0.892473765532664,1.1824652053249465
243, 12, 244,8,2.377253751778143,6.189415735369928
243, 504, 1,1,0.8008653509247072,0.9158775344980032
243, 505, 1,1,0.9880966264127704,1.0183130950899772
244, 12, 245,9,2.4344341595270946,6.444825991810805
244, 506, 1,1,0.9992032815727253,0.8505400167730771
245, 12, 246,8,1.7076212610166448,3.5348594320190845
245, 507, 1,1,0.9867365352442237,1.3087044700028219
245, 508, 1,1,0.8902878182214705,1.0570883832639213
246, 12, 247,7,1.880398070021966,4.159166085086958
246, 509, 1,1,0.751581072071051,0.8560920744510933
246, 510, 1,1,0.7966325542558085,0.8881710262388296
246, 511, 1,1,0.9990415228316986,1.3094255577900427
247, 12, 248,8,1.9697118826185687,4.498688812863099
247, 512, 1,1,0.9886807094498946,1.215454050374735
247, 513, 1,1,0.90377218224672,0.9388651831644966
248, 12, 249,8,2.2042058003231615,5.443503103535989
248, 514, 1,1,0.79136490105274,1.1764652116232805
248, 515, 1,1,0.9990694927573908,1.4183751370108972
249, 12, 250,8,1.8194877853881368,3.934153125575918
249, 516, 1,1,0.9872638904256302,1.2973170602347541
249, 517, 1,1,0.8997497415786141,0.906324541276695
250, 12, 251,7,1.856250484378325,4.0693237532959206
250, 518, 1,1,0.7511203911431967,0.9047044488527336
250, 519, 1,1,0.8026391369873894,0.8423669992666873
250, 520, 1,1,0.9991589174269097,0.9022763893082637
251, 12, 252,8,1.983157478185288,4.550781771451146
251, 521, 1,1,0.9883529409073729,1.2268608577173477
251, 522, 1,1,0.8878110219135392,1.1766619153202538
252, 12, 253,8,2.19800530274651,5.417536967902836
252, 523, 1,1,0.8167626446229574,0.89980003741511
252, 524, 1,1,0.9991976626415809,1.3134353880053438
253, 12, 254,8,1.8225791736784105,3.945444789086458
253, 525, 1,1,0.9878220833259828,1.5401089267889918
253, 526, 1,1,0.900275505715948,1.0718494405195065
254, 12, 255,8,2.4135273357339666,6.350929311248613
254, 527, 1,1,0.7267143887366639,0.9182459596998684
254, 528, 1,1,0.9991246799204092,1.3570465264488294
255, 12, 256,9,2.424766107923776,6.4013317239937875
255, 529, 1,1,0.9883659454446128,1.1937683704164994
256, 12, 257,8,1.6696429329363283,3.4034499328988517
256, 530, 1,1,0.9990361168226352,1.242343406791982
256, 531, 1,1,0.9047554851695502,0.8589045454110559
257, 12, 258,7,1.9221110034729771,4.31632406450171
257, 532, 1,1,0.7545173589817705,0.9404264918869295
257, 533, 1,1,0.8160717269716347,0.8769393851786795
257, 534, 1,1,0.9874173902573877,1.313784532084202
258, 12, 259,8,1.9147696395001779,4.288484834669966
258, 535, 1,1,0.9990540050655284,1.4189051151986147
258, 536, 1,1,0.8842690953142309,1.0428966333905851
259, 12, 260,9,2.8134343262249373,8.247770866656793
259, 537, 1,1,0.9881561994741643,1.4515410756868727
260, 12, 261,9,2.260022148140994,5.679627077940461
260, 538, 1,1,0.9989693549329897,1.288538196592661
261, 12, 262,8,1.7668791136537911,3.7441099690250286
261, 539, 1,1,0.9884004743454972,1.0295458432923235
261, 540, 1,1,0.8854348145035629,1.185663647420134
262, 12, 263,8,2.2740221279913118,5.73952216921707
262, 541, 1,1,0.7891759020094276,1.0309779806382777
262, 542, 1,1,0.9990009682960109,1.212669160723796
263, 12, 264,8,1.7819232567792809,3.798046446539202
263, 543, 1,1,0.9885173774786434,1.3616304273713147
263, 544, 1,1,0.8851784992403221,1.0775268993912208
264, 12, 265,8,2.2881634045762143,5.800293723636829
264, 545, 1,1,0.7949357935599846,0.7777587215867381
264, 546, 1,1,0.9991197400115175,1.1798839272178703
265, 12, 266,9,2.524946322695314,6.858100017752925
265, 547, 1,1,0.9869217149492526,1.339029987132368
266, 12, 267,8,1.6426909445006457,3.311479364424179
266, 548, 1,1,0.9991821025617789,1.1058816988987787
266, 549, 1,1,0.8922835183183113,1.1179525432626947
267, 12, 268,8,2.368823915747368,6.152135222308601
267, 550, 1,1,0.8225378801850742,1.052383916769386
267, 551, 1,1,0.9889796544427268,1.494288470206855
268, 12, 269,9,2.439228265544121,6.466440164354781
268, 552, 1,1,0.9991669000180563,1.5837953583538391
269, 12, 270,8,1.7062853956325539,3.530201303245417
269, 553, 1,1,0.9896322281723793,1.4851127126837638
269, 554, 1,1,0.886665978594029,1.0442143353748818
270, 12, 271,7,1.8809387555028585,4.161187287110376
270, 555, 1,1,0.7476908567810773,0.9364513780824926
270, 556, 1,1,0.8063702953928624,0.9556292286581813
270, 557, 1,1,0.9990394893917398,1.2946339559576696
271, 12, 272,8,1.9694478961525492,4.4976685945691885
271, 558, 1,1,0.9879429993871081,1.2142229451458888
271, 559, 1,1,0.899000689202415,1.0274518291260624
272, 12, 273,8,2.204332093837131,5.444032539489158
272, 560, 1,1,0.8184951892548065,1.0455454193778575
272, 561, 1,1,0.9991005333827294,1.325475846254255
273, 12, 274,8,1.8194254840416582,3.933925704066793
273, 562, 1,1,0.9879939613328972,1.5998576481731375
273, 563, 1,1,0.8954312406108211,0.8331988380489451
274, 12, 275,7,1.856270340374838,4.069397285300612
274, 564, 1,1,0.7522298208070669,0.9318492359353311
274, 565, 1,1,0.7969740940314496,0.7522696521929426
274, 566, 1,1,0.9990846387915038,1.2996821966694019
275, 12, 276,8,1.9831473645648434,4.550742491747429
275, 567, 1,1,0.9873870008548364,1.399426326787554
275, 568, 1,1,0.9034377861388471,1.1499387151430835
276, 12, 277,8,2.1980100816429236,5.417556960333188
276, 569, 1,1,0.7952941351808617,1.1618059275450323
276, 570, 1,1,0.9991058405092912,1.3225988565064462
277, 12, 278,8,1.822576808126624,3.9454361433627003
277, 571, 1,1,0.9898086096272715,1.0431103144735072
277, 572, 1,1,0.8923613144185285,1.1761765053078213
278, 12, 279,7,1.8552893019449754,4.065764916952809
278, 573, 1,1,0.7315676494581793,0.9364540817665141
278, 574, 1,1,0.8241567591857166,1.0079407436761922
278, 575, 1,1,0.9990895153293783,1.3026498163299098
279, 12, 280,8,1.983649374204399,4.552692392202051
279, 576, 1,1,0.9882017008515079,1.2979962082353778
279, 577, 1,1,0.8827581823915917,1.1656435107366363
280, 12, 281,8,2.1977731876354696,5.416565956241078
280, 578, 1,1,0.803748573630786,0.9418545615963635
280, 579, 1,1,0.9992178505279866,1.0063949543717154
281, 12, 282,8,1.8226941139769974,3.945864887708405
281, 580, 1,1,0.9899542589193768,0.812506735474638
281, 581, 1,1,0.9062833550772047,0.9292292147875147
282, 12, 283,8,2.269770762276337,5.721305519905882
282, 582, 1,1,0.8057310071902868,0.8646021713101105
282, 583, 1,1,0.9990357063902363,1.0834404922577183
283, 12, 284,8,1.7854443094186365,3.810717540720133
283, 584, 1,1,0.9873902937713593,1.5753084503448764
283, 585, 1,1,0.8961414749529566,1.0016069788424056
284, 12, 285,8,2.427943264549267,6.415611122702537
284, 586, 1,1,0.7338285112119921,0.778048345033623
284, 587, 1,1,0.9989834799314642,1.2804947136130733
285, 12, 286,8,1.6807129145827457,3.4415347909727467
285, 588, 1,1,0.9885202755545097,1.2945125958818673
285, 589, 1,1,0.8895443042430337,1.393730317983442
286, 12, 287,7,1.894211089290597,4.210933213739756
286, 590, 1,1,0.7541753400565339,0.8446034759599721
286, 591, 1,1,0.8114536569681751,0.9169353807057095
286, 592, 1,1,0.9991719085707426,1.029580807986012
287, 12, 288,8,1.9631967130862893,4.473538697837718
287, 593, 1,1,0.9874295345156084,1.4794387929900763
287, 594, 1,1,0.8940792943220326,0.937926571847915
288, 12, 289,9,2.750135336170059,7.933498790140628
288, 595, 1,1,0.999111758983469,1.4622633134457124
289, 12, 290,8,1.622349703941476,3.2427773049517263
289, 596, 1,1,0.9890406620406982,1.4530940709337687
289, 597, 1,1,0.8987991230726671,1.2402907666403
290, 12, 291,8,2.3464613182690184,6.053704056734437
290, 598, 1,1,0.8017844684500127,0.8413853532327364
290, 599, 1,1,0.9991691101935367,1.4922681166601557
291, 12, 292,8,1.7465155117595392,3.6716254547631326
291, 600, 1,1,0.9902530436122022,1.3293192315848938
291, 601, 1,1,0.8962114361722868,1.3450800888236167
292, 12, 293,7,1.8777001318553124,4.149086843018451
292, 602, 1,1,0.7592359790493146,0.9009839314876664
292, 603, 1,1,0.8165287310899435,1.1126962651297527
292, 604, 1,1,0.9991079902201928,1.189577215936108
293, 12, 294,8,1.9720511046273712,4.507733419668067
293, 605, 1,1,0.9877086030312494,1.2768317564602532
293, 606, 1,1,0.9012821674782532,1.0292820506515696
294, 12, 295,8,2.2032319684592165,5.439421433571121
294, 607, 1,1,0.8012863170791134,1.0616881224268115
294, 608, 1,1,0.9991666581341189,1.3418547071068774
295, 12, 296,8,1.819987882407184,3.9359788557128677
295, 609, 1,1,0.9891951826162672,1.266041819894859
295, 610, 1,1,0.9044192713922773,1.1813862232779784
296, 12, 297,7,1.8561054301161626,4.0687865961696525
296, 611, 1,1,0.7391179957205039,0.8967700652541086
296, 612, 1,1,0.792977816199083,0.905976313628209
296, 613, 1,1,0.9991183174831282,1.2727593916358984
297, 12, 298,8,1.9832327867876107,4.551074262704623
297, 614, 1,1,0.9871339192618108,1.1949165768374113
297, 615, 1,1,0.8851299684126518,1.1733948920947266
298, 12, 299,9,2.738381933647505,7.875719871155478
298, 616, 1,1,0.9992291917287593,0.9961236823223489
299, 12, 300,8,1.62614347211691,3.2555442315950454
299, 617, 1,1,0.9884352126734418,1.5223790325352566
299, 618, 1,1,0.8949477230530093,1.0896761945611264
300, 12, 301,7,1.9133777551786255,4.2832153138426365
300, 619, 1,1,0.7650796509943653,0.8202845963636187
300, 620, 1,1,0.8011365682644662,0.7977604322864406
300, 621, 1,1,0.9991465801778868,1.4925091279316012
301, 12, 302,8,1.9536073690178848,4.436630840975943
301, 622, 1,1,0.9884009648283344,1.260004456431325
301, 623, 1,1,0.8937526054574044,1.0974056182732852
302, 12, 303,8,2.2119099649427456,5.47583997164728
302, 624, 1,1,0.8141265152915275,0.9416878967291917
302, 625, 1,1,0.9990099965713097,1.6593454597346082
303, 12, 304,8,1.8156872367326824,3.9202900457149545
303, 626, 1,1,0.9882743192791656,1.1540442126783836
303, 627, 1,1,0.8989400055196237,1.1996034617960087
304, 12, 305,8,2.2730481108515987,5.735346427537331
304, 628, 1,1,0.803859384959698,0.8529930240606143
304, 629, 1,1,0.9992390717779681,0.8909649020456429
305, 12, 306,8,1.7838067159559121,3.804822154784141
305, 630, 1,1,0.9873226669957552,0.9202501853305212
305, 631, 1,1,0.9004802784058912,0.9234662341312536
306, 12, 307,8,2.287448005543043,5.797212767966428
306, 632, 1,1,0.8313288454840184,0.8462108221030284
306, 633, 1,1,0.9990149472773797,1.2448202501146604
307, 12, 308,8,1.7764869013811984,3.778518085786504
307, 634, 1,1,0.9869435822526695,1.309431055453794
307, 635, 1,1,0.8893256521453125,1.0020097415475582
308, 12, 309,7,1.8679762815864143,4.112845876970636
308, 636, 1,1,0.7448882040025956,0.9813263773146836
308, 637, 1,1,0.8127342566034989,0.9359319792004712
308, 638, 1,1,0.998995395405791,1.5925122647031016
309, 12, 310,8,1.9769880988711221,4.526847711644049
309, 639, 1,1,0.9903426443879747,1.1645035765456853
309, 640, 1,1,0.8847712699111439,1.0636655445856855
310, 12, 311,8,2.2008936320920314,5.429625981162016
310, 641, 1,1,0.8225297905101143,0.9213235389371185
310, 642, 1,1,0.9990749263355277,1.4545625944359954
311, 12, 312,8,1.8211457693212179,3.940207396864111
311, 643, 1,1,0.9891526107856542,1.102996565882851
311, 644, 1,1,0.8944696684822593,1.0236505384003052
312, 12, 313,8,2.270494526027145,5.7244050251773375
312, 645, 1,1,0.7932551865647891,1.1040045743984512
312, 646, 1,1,0.9990285742143074,0.9521872572940517
313, 12, 314,8,1.7850825656808538,3.8094149182143626
313, 647, 1,1,0.9882399776154231,1.3820565207061022
313, 648, 1,1,0.8922919691883419,1.076400346843692
314, 12, 315,7,1.8654597306820804,4.10348869912806
314, 649, 1,1,0.7419742528380732,0.8806257504494848
314, 650, 1,1,0.7872348718891659,1.0782500136772748
314, 651, 1,1,0.9990011058641974,0.9538709399543583
315, 12, 316,8,1.9782920854450052,4.531902036311466
315, 652, 1,1,0.9869877081558206,1.2413271147020484
315, 653, 1,1,0.8923116993435128,1.083766012407641
316, 12, 317,8,2.2002804968969074,5.42705876182368
316, 654, 1,1,0.7978031316565232,0.9152746874339219
316, 655, 1,1,0.9990161327346498,1.244673666411974
317, 12, 318,8,1.821449685881799,3.9413176040028652
317, 656, 1,1,0.9895931703288143,1.2038969795965428
317, 657, 1,1,0.8903217176667638,1.3202354792311728
318, 12, 319,8,2.2703523831470807,5.72379624432269
318, 658, 1,1,0.8019305983153024,1.0311364225127937
318, 659, 1,1,0.9990858043509611,1.3865384522164035
319, 12, 320,8,1.7851535926011184,3.8096706679288403
319, 660, 1,1,0.9883647873127375,1.3004854940696011
319, 661, 1,1,0.8887333623452396,1.166702417575364
320, 12, 321,8,2.2868216831670316,5.79451600559044
320, 662, 1,1,0.8160378287143183,0.8915300758058847
320, 663, 1,1,0.9991333356328406,0.9916901907477356
321, 12, 322,8,1.7768007662748804,3.779644379687369
321, 664, 1,1,0.9869998081967851,1.3771627347963307
321, 665, 1,1,0.8808654148585698,1.162413223790998
322, 12, 323,7,1.8678810288999723,4.112491538012914
322, 666, 1,1,0.7330800258123394,0.8998285309799873
322, 667, 1,1,0.7966638921167055,0.9309175302560005
322, 668, 1,1,0.9992246485946652,1.2840070290120429
323, 12, 324,8,1.9770370912979294,4.527037565582399
323, 669, 1,1,0.9885769411739205,1.3368217738148775
323, 670, 1,1,0.8829270055902728,1.0591111181833408
324, 12, 325,9,2.7420150624285773,7.893560800861037
324, 671, 1,1,0.9989951765079662,1.2982780447554303
325, 12, 326,9,2.32856545568644,5.975422299845411
325, 672, 1,1,0.9895132994007156,1.2179732112211856
326, 12, 327,9,2.444110247034248,6.4884822715389765
326, 673, 1,1,0.9990275614571902,1.2514941636482626
327, 12, 328,8,1.7091915222069507,3.5403382315306327
327, 674, 1,1,0.9886411976181236,1.3065000851651478
327, 675, 1,1,0.9110449193036725,0.9157666527871002
328, 12, 329,8,2.3017453008838293,5.858918316485247
328, 676, 1,1,0.827663363389116,0.9613963777514175
328, 677, 1,1,0.9991664169456566,1.1275294020070832
329, 12, 330,9,2.516439165106467,6.818790254467271
329, 678, 1,1,0.9870626503549107,1.6639279734831822
330, 12, 331,8,1.6451078158377155,3.3196829383670865
330, 679, 1,1,0.999051659287079,1.3783193445753121
330, 680, 1,1,0.8874548170584353,1.0470321546075099
331, 12, 332,7,1.9318061637534942,4.35320661307593
331, 681, 1,1,0.7356946954489457,0.8557858830013645
331, 682, 1,1,0.7961192383254272,0.8378130649723596
331, 683, 1,1,0.9894736373211088,1.076370374513758
332, 12, 333,8,1.9099989630428422,4.270435057494007
332, 684, 1,1,0.9991169978992545,1.264541679671093
332, 685, 1,1,0.8948945879124843,0.8200481673532837
333, 12, 334,8,2.2651283288115818,5.701441417058344
333, 686, 1,1,0.7963992357119507,0.8194969240795938
333, 687, 1,1,0.9881680391503449,1.148357632304502
334, 12, 335,8,1.7512545942563438,3.6884404616831747
334, 688, 1,1,0.9992193621782042,0.976619614367227
334, 689, 1,1,0.8983684685191387,0.9236197178764982
335, 12, 336,7,1.9068983744744394,4.258721415176067
335, 690, 1,1,0.7614644106438915,0.9558521751300986
335, 691, 1,1,0.7911332379854676,1.1051823050719078
335, 692, 1,1,0.9899468325826893,0.7841705879358531
